tid,種類,年度,リーグ名,部,URL
14480,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14480
14481,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14481
14482,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14482
14483,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14483
14484,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14484
14485,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14485
14487,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14487
14502,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14502
14508,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14508
14509,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14509
14510,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14510
14511,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14511
14512,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14512
14513,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14513
14514,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14514
14515,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14515
14516,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14516
14532,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14532
14533,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14533
14534,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14534
14571,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14571
14572,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14572
14573,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14573
14574,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14574
14596,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14596
14597,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14597
14598,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14598
14599,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14599
14608,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14608
14609,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14609
14610,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14610
14611,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14611
14612,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14612
14613,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14613
14645,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14645
14646,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14646
14648,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14648
14650,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14650
14651,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14651
14652,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14652
14653,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14653
14654,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14654
14655,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14655
14657,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14657
14703,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/14703
1480,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/1480
15285,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15285
15286,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15286
15287,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15287
15288,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15288
15315,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15315
15316,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15316
15317,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15317
15318,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15318
15319,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15319
15367,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15367
15368,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15368
15369,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15369
15370,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15370
15371,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15371
15372,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15372
15492,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15492
15716,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15716
15717,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15717
15719,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15719
15720,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15720
15721,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15721
15730,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15730
15828,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15828
15830,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15830
15831,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15831
15832,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15832
15833,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15833
15834,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15834
15835,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15835
15836,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15836
15891,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15891
15892,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15892
15893,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15893
15894,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15894
15895,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15895
15896,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15896
15897,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15897
15898,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15898
15925,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15925
15926,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/15926
16010,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/16010
1611,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/1611
1612,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/1612
16127,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/16127
16128,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/16128
16129,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/16129
1613,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/1613
16130,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/16130
16131,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/16131
16132,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/16132
16133,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/16133
16134,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/16134
1614,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/1614
161421,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/161421
161422,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/161422
161423,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/161423
161962,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/161962
161963,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/161963
162072,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162072
162073,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162073
162074,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162074
162075,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162075
162076,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162076
162078,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162078
162079,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162079
162080,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162080
162081,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162081
162082,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162082
162083,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162083
162085,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162085
162086,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162086
162087,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162087
162099,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162099
162189,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162189
162303,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162303
162304,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162304
162318,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162318
162319,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162319
162320,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162320
162321,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162321
162322,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162322
162323,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162323
162479,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162479
162480,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162480
162492,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162492
162493,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162493
162494,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162494
162495,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162495
162496,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162496
162497,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162497
162504,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162504
162505,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162505
162506,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162506
162507,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162507
162508,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162508
162509,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162509
162510,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162510
162511,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162511
162512,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162512
162513,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162513
162514,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162514
162515,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162515
162517,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162517
162518,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162518
162747,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162747
162748,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162748
162849,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162849
162878,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162878
162879,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162879
162880,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162880
162960,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162960
162961,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162961
162962,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162962
162963,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162963
162970,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162970
162971,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162971
162972,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162972
162973,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162973
162974,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/162974
163122,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163122
163123,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163123
163124,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163124
163125,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163125
163126,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163126
163127,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163127
163128,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163128
163129,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163129
163130,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163130
163131,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163131
163132,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163132
163133,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163133
163134,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163134
163135,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163135
163136,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163136
163137,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163137
163138,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163138
163142,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163142
163370,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163370
163371,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163371
163372,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163372
163373,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163373
163374,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163374
163375,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163375
163377,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163377
163379,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163379
163740,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163740
163741,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163741
163742,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163742
163743,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163743
163744,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163744
163745,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163745
163867,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163867
163868,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163868
163869,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163869
163870,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/163870
